track_id,track_name,latitude,longitude,point_index
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.324131506325195,4.8375047869240175,30
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.324131505271,4.837005064536323,31
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.32413150421679,4.836505342148629,32
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.32413150316259,4.836005619760961,33
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.32413150210839,4.835505897373292,34
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.32413150105419,4.835006174985623,35
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.324131499999986,4.83450645259798,36
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.32413149894578,4.834006730210336,37
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.32413149789158,4.8335070078227185,38
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.32413149683738,4.833007285435101,39
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.32413149578318,4.832507563047509,40
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.324131494728974,4.832007840659916,41
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.32403711158115,4.831532577440701,42
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.32385758528936,4.831128296039503,43
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.323610489132555,4.830834570048622,44
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.323320010506315,4.830680150170573,45
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.32301458330972,4.830680150170573,46
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.322709156113135,4.830680150170573,47
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.32240372891653,4.830680150170573,48
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.32209830171993,4.830680150170573,49
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.32179287452333,4.830680150170573,50
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.32148744732674,4.830680150170573,51
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.321196968700505,4.830834562639609,52
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.320949872543736,4.831128270969251,53
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.320770346252026,4.831532524163942,54
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.320675963104314,4.832007751282386,55
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.320675962050245,4.832507434645335,56
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.32067596099618,4.833007118008285,57
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.32067595994211,4.833506801371209,58
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.32067595888803,4.834006484734134,59
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.32067595783396,4.834506168097058,60
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.3206759567799,4.835005851459957,61
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.32067595572584,4.835505534822856,62
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.32067595467178,4.836005218185729,63
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.32067595361771,4.836504901548603,64
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.32067595256363,4.837004584911451,65
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.32067595162993,4.837474875135311,66
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.32067595069623,4.837945165359145,67
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.320675949762524,4.83841545558298,68
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.32067594882882,4.838885745806789,69
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.32067594789511,4.839356036030598,70
8b0ac4c4-0e41-4276-96bf-6870a280868a,Oval Track,52.320676,4.839504,71
